    时间	    开度值	      蜗壳压力	      尾水管压力	    流量	      转速	      出力	  单位转速	  单位流量	  单位力矩	球阀前压力	球阀后压力	蜗壳进口压力	尾水管出口压力
  31.000	   0.600	       521.700	        68.609	    29.575	   519.082	     6.356	   102.738	     0.079	     0.357	467.974442	448.603357	519.124449	2326.312242
  31.200	   0.600	       520.070	        66.857	    28.337	   519.163	     0.619	   102.714	     0.076	     0.035	465.758145	447.358112	518.775414	2325.493476
  31.400	   0.600	       519.718	        66.614	    26.976	   519.107	    -5.657	   102.688	     0.072	    -0.318	463.344378	446.054381	517.114788	2324.668111
  31.600	   0.600	       519.546	        65.827	    25.451	   518.910	   -11.846	   102.550	     0.068	    -0.664	461.756563	445.828905	517.364008	2324.034924
  31.800	   0.600	       520.156	        66.169	    23.794	   518.563	   -18.696	   102.422	     0.063	    -1.048	461.195938	446.840028	517.381608	2323.638250
  32.000	   0.600	       519.121	        64.498	    22.198	   518.068	   -24.720	   102.226	     0.059	    -1.384	458.082604	445.420150	516.232669	2321.659736
  32.200	   0.600	       519.616	        64.410	    20.662	   517.441	   -30.288	   102.013	     0.055	    -1.695	457.081478	445.958868	517.508899	2321.944270
  32.400	   0.600	       519.885	        64.412	    19.225	   516.692	   -35.438	   101.815	     0.051	    -1.984	456.940184	447.137250	517.700479	2321.603584
  32.600	   0.600	       521.423	        65.628	    17.924	   515.825	   -40.514	   101.591	     0.048	    -2.269	457.153338	448.504934	519.157423	2322.059730
  32.800	   0.600	       523.456	        67.713	    16.737	   514.846	   -45.041	   101.389	     0.044	    -2.527	458.976113	451.313542	521.737465	2324.166932
  33.000	   0.600	       525.663	        70.572	    15.852	   513.775	   -48.267	   101.241	     0.042	    -2.717	460.953506	454.004713	524.289271	2326.440231
  33.200	   0.600	       526.999	        73.106	    15.268	   512.644	   -50.209	   101.145	     0.041	    -2.840	462.674139	456.130140	526.220671	2329.080562
  33.400	   0.600	       527.175	        74.789	    14.825	   511.467	   -52.466	   101.076	     0.040	    -2.984	462.514778	456.240472	526.609202	2330.916815
  33.600	   0.600	       525.751	        74.898	    14.320	   510.225	   -55.133	   100.997	     0.038	    -3.154	460.406127	454.435227	524.849765	2330.491207
  33.800	   0.600	       522.747	        73.666	    13.910	   508.924	   -57.124	   100.934	     0.037	    -3.288	458.393727	452.638800	522.867164	2329.430484
  34.000	   0.600	       518.367	        71.286	    13.621	   507.588	   -58.302	   100.891	     0.037	    -3.380	453.758616	448.118922	518.326147	2327.281917
  34.200	   0.600	       514.168	        69.146	    13.342	   506.224	   -59.388	   100.850	     0.036	    -3.468	448.976514	443.427441	513.635328	2324.780837
  34.400	   0.600	       512.000	        68.878	    12.899	   504.817	   -61.482	   100.782	     0.035	    -3.615	446.315551	441.010413	511.260261	2324.780745
  34.600	   0.600	       509.360	        67.989	    12.270	   503.345	   -64.706	   100.681	     0.033	    -3.831	442.811637	437.902901	508.938324	2323.956013
  34.800	   0.600	       507.363	        67.616	    11.552	   501.790	   -67.535	   100.549	     0.031	    -4.025	439.948814	435.503702	506.241365	2323.480137
  35.000	   0.600	       504.665	        66.387	    10.797	   500.181	   -69.339	   100.389	     0.029	    -4.159	437.049178	433.067172	503.705200	2322.348692
  35.200	   0.600	       501.957	        65.362	    10.118	   498.527	   -70.844	   100.245	     0.027	    -4.280	433.838306	430.260673	500.670584	2320.840138
  35.400	   0.600	       499.105	        64.192	     9.402	   496.833	   -72.434	   100.092	     0.026	    -4.407	430.672923	427.512616	498.351496	2320.199020
  35.600	   0.600	       497.564	        64.430	     8.699	   495.093	   -73.941	    99.941	     0.024	    -4.533	429.451080	426.677838	496.943631	2320.113621
  35.800	   0.600	       496.203	        65.358	     8.239	   493.321	   -74.589	    99.845	     0.023	    -4.613	428.380787	425.828323	495.944842	2320.233207
  36.000	   0.600	       496.719	        68.842	     8.138	   491.542	   -74.024	    99.829	     0.022	    -4.627	429.491339	426.967754	497.326543	2323.788259
